dataset,id,kind,name,L1,L2,L3,L4,absent,sent_indices
kaiser,CelO,attribute,Person.LastName,True,True,True,True,False,4;7;8
kaiser,CelO,attribute,Person.FirstName,True,True,True,True,False,4;7;8
kaiser,CelO,attribute,Person.EmailAddress,True,True,True,True,False,4;7;8;11
kaiser,CelO,attribute,Person.Password,True,True,True,True,False,4;11
kaiser,CelO,attribute,Organizer.Address,True,True,True,True,False,4;7;11
kaiser,CelO,attribute,Organizer.PhoneNumber,True,True,True,True,False,4
kaiser,CelO,attribute,TaskStatus.status,True,True,True,True,False,13
kaiser,CelO,attribute,Registration.Status,True,True,True,True,False,13
kaiser,CelO,attribute,CheckListTask.Description,False,False,False,False,True,
kaiser,CelO,attribute,Location.Name,True,True,True,True,False,4;7
kaiser,CelO,attribute,Location.Address,True,True,True,True,False,4;7;11
kaiser,CelO,attribute,Event.Occasion,True,True,True,True,False,6
kaiser,CelO,attribute,Event.StartTime,True,True,True,True,False,6
kaiser,CelO,attribute,Event.EndTime,True,True,True,True,False,6
kaiser,CelO,attribute,EventType.Name,True,True,True,True,False,4;7
kaiser,CelO,enum_value,AttendeeStatus.Yes,False,False,False,False,True,
kaiser,CelO,enum_value,AttendeeStatus.Maybe,True,True,True,True,False,12;13
kaiser,CelO,enum_value,AttendeeStatus.No,False,False,False,False,True,
kaiser,CelO,enum_value,AttendeeStatus.NoResponse,False,False,False,True,False,
kaiser,CelO,enum_value,CompletionStatus.ToBeDone,True,True,True,True,False,0;2;5;6;7;13;14;15;16;17;18;19;20;21;22
kaiser,CelO,enum_value,CompletionStatus.Done,True,True,True,True,False,16
kaiser,CelO,enum_value,CompletionStatus.NotApplicable,True,True,True,True,False,9;11;13;16
kaiser,CelO,enum_value,CompletionStatus.Attendee,True,True,True,True,False,11;12;20;22
kaiser,CelO,rel_endpoint,PersonRole-(inheritance)->Organizer,False,False,False,True,False,
kaiser,CelO,rel_endpoint,PersonRole-(inheritance)->Organizer (tgt),True,True,True,True,False,3;4;5;8;9;10;13;14;16;17;18;19;20;22
kaiser,CelO,rel_endpoint,PersonRole-(inheritance)->Attendee,False,False,False,True,False,
kaiser,CelO,rel_endpoint,PersonRole-(inheritance)->Attendee (tgt),True,True,True,True,False,11;12;20;22
kaiser,CelO,rel_endpoint,Person-(association)->PersonRole,False,False,False,False,True,
kaiser,CelO,rel_endpoint,Person-(association)->PersonRole (tgt),False,False,False,True,False,
kaiser,CelO,rel_endpoint,Organizer-(association)->Event,True,True,True,True,False,3;4;5;8;9;10;13;14;16;17;18;19;20;22
kaiser,CelO,rel_endpoint,Organizer-(association)->Event (tgt),True,True,True,True,False,2;3;5;6;9;10;12;13;14;16;17;20;21;22
kaiser,CelO,rel_endpoint,Attendee-(association)->TaskStatus,True,True,True,True,False,11;12;20;22
kaiser,CelO,rel_endpoint,Attendee-(association)->TaskStatus (tgt),True,True,True,True,False,13;15;16;18;19
kaiser,CelO,rel_endpoint,Attendee-(association)->Event,True,True,True,True,False,11;12;20;22
kaiser,CelO,rel_endpoint,Attendee-(association)->Event (tgt),True,True,True,True,False,2;3;5;6;9;10;12;13;14;16;17;20;21;22
kaiser,CelO,rel_endpoint,Attendee-(dependency)->Registration,True,True,True,True,False,11;12;20;22
kaiser,CelO,rel_endpoint,Attendee-(dependency)->Registration (tgt),False,False,False,False,True,
kaiser,CelO,rel_endpoint,Attendee-(dependency)->Event,True,True,True,True,False,11;12;20;22
kaiser,CelO,rel_endpoint,Attendee-(dependency)->Event (tgt),True,True,True,True,False,2;3;5;6;9;10;12;13;14;16;17;20;21;22
kaiser,CelO,rel_endpoint,Event-(association)->CheckListTask,True,True,True,True,False,2;3;5;6;9;10;12;13;14;16;17;20;21;22
kaiser,CelO,rel_endpoint,Event-(association)->CheckListTask (tgt),True,True,True,True,False,5;7;15;16;17;18;19;21
kaiser,CelO,rel_endpoint,Event-(dependency)->TaskStatus,True,True,True,True,False,2;3;5;6;9;10;12;13;14;16;17;20;21;22
kaiser,CelO,rel_endpoint,Event-(dependency)->TaskStatus (tgt),True,True,True,True,False,13;15;16;18;19
kaiser,CelO,rel_endpoint,Event-(dependency)->CheckListTask,True,True,True,True,False,2;3;5;6;9;10;12;13;14;16;17;20;21;22
kaiser,CelO,rel_endpoint,Event-(dependency)->CheckListTask (tgt),True,True,True,True,False,5;7;15;16;17;18;19;21
kaiser,CelO,rel_endpoint,Location-(association)->Event,True,True,True,True,False,6;7
kaiser,CelO,rel_endpoint,Location-(association)->Event (tgt),True,True,True,True,False,2;3;5;6;9;10;12;13;14;16;17;20;21;22
kaiser,CelO,rel_endpoint,EventType-(association)->Event,True,True,True,True,False,2;3;5;6;9;10;12;13;14;16;17;20;21;22
kaiser,CelO,rel_endpoint,EventType-(association)->Event (tgt),True,True,True,True,False,2;3;5;6;9;10;12;13;14;16;17;20;21;22
kaiser,CelO,rel_endpoint,EventType-(association)->CheckListTask,True,True,True,True,False,2;3;5;6;9;10;12;13;14;16;17;20;21;22
kaiser,CelO,rel_endpoint,EventType-(association)->CheckListTask (tgt),True,True,True,True,False,5;7;15;16;17;18;19;21
kaiser,ClothingCompany,class,Order,True,True,True,True,False,5;11;12
kaiser,ClothingCompany,class,Category,False,False,False,False,True,
kaiser,ClothingCompany,class,Product,True,True,True,True,False,4;6;11
kaiser,ClothingCompany,class,Representative,True,True,True,True,False,8
kaiser,ClothingCompany,class,Manufacturer,False,False,False,False,True,
kaiser,ClothingCompany,class,Country,True,True,True,True,False,4;5;6;8
kaiser,ClothingCompany,class,Customer,True,True,True,True,False,2;9
kaiser,ClothingCompany,attribute,Order.OrderNumber,True,True,True,True,False,5;9;11;12
kaiser,ClothingCompany,attribute,Order.OrderQuantity,True,True,True,True,False,5;11;12
kaiser,ClothingCompany,attribute,Order.OrderDate,True,True,True,True,False,5;11;12
kaiser,ClothingCompany,attribute,Order.DeliveryDate,True,True,True,True,False,12
kaiser,ClothingCompany,attribute,Category.Name,True,True,True,True,False,3;9
kaiser,ClothingCompany,attribute,Product.Name,True,True,True,True,False,3;9
kaiser,ClothingCompany,attribute,Product.Description,True,True,True,True,False,3
kaiser,ClothingCompany,attribute,Product.NetPrice,True,True,True,True,False,3;5
kaiser,ClothingCompany,attribute,Representative.FirstName,True,True,True,True,False,3;7;9
kaiser,ClothingCompany,attribute,Representative.LastName,True,True,True,True,False,3;7;9
kaiser,ClothingCompany,attribute,Representative.Ssn,False,False,False,False,True,
kaiser,ClothingCompany,attribute,Representative.PhoneNumber,True,True,True,True,False,9
kaiser,ClothingCompany,attribute,Representative.Email,True,True,True,True,False,7;9
kaiser,ClothingCompany,attribute,Manufacturer.Name,True,True,True,True,False,3;9
kaiser,ClothingCompany,attribute,Country.Name,True,True,True,True,False,3;9
kaiser,ClothingCompany,attribute,Country.VAT,True,True,True,True,False,5
kaiser,ClothingCompany,attribute,Country.Currency,True,True,True,True,False,5
kaiser,ClothingCompany,attribute,Country.ConversionRate,True,True,True,True,False,5
kaiser,ClothingCompany,attribute,Customer.Name,True,True,True,True,False,3;9
kaiser,ClothingCompany,attribute,Customer.Address,True,True,True,True,False,9
kaiser,ClothingCompany,attribute,Customer.PhoneNumber,True,True,True,True,False,9
kaiser,ClothingCompany,attribute,Customer.Email,True,True,True,True,False,7;9
kaiser,ClothingCompany,rel_endpoint,Product-(association)->Order,True,True,True,True,False,4;6;11
kaiser,ClothingCompany,rel_endpoint,Product-(association)->Order (tgt),True,True,True,True,False,5;11;12
kaiser,ClothingCompany,rel_endpoint,Category-(association)->Product,False,False,False,False,True,
kaiser,ClothingCompany,rel_endpoint,Category-(association)->Product (tgt),True,True,True,True,False,4;6;11
kaiser,ClothingCompany,rel_endpoint,Representative-(association)->Order,True,True,True,True,False,8
kaiser,ClothingCompany,rel_endpoint,Representative-(association)->Order (tgt),True,True,True,True,False,5;11;12
kaiser,ClothingCompany,rel_endpoint,Manufacturer-(association)->Country,False,False,False,False,True,
kaiser,ClothingCompany,rel_endpoint,Manufacturer-(association)->Country (tgt),True,True,True,True,False,4;5;6;8
kaiser,ClothingCompany,rel_endpoint,Manufacturer-(dependency)->Product,False,False,False,False,True,
kaiser,ClothingCompany,rel_endpoint,Manufacturer-(dependency)->Product (tgt),True,True,True,True,False,4;6;11
kaiser,ClothingCompany,rel_endpoint,Manufacturer-(dependency)->Country,False,False,False,False,True,
kaiser,ClothingCompany,rel_endpoint,Manufacturer-(dependency)->Country (tgt),True,True,True,True,False,4;5;6;8
kaiser,ClothingCompany,rel_endpoint,Product-(association)->Country,True,True,True,True,False,4;6;11
kaiser,ClothingCompany,rel_endpoint,Product-(association)->Country (tgt),True,True,True,True,False,4;5;6;8
kaiser,ClothingCompany,rel_endpoint,Representative-(association)->Country,True,True,True,True,False,8
kaiser,ClothingCompany,rel_endpoint,Representative-(association)->Country (tgt),True,True,True,True,False,4;5;6;8
kaiser,ClothingCompany,rel_endpoint,Order-(association)->Customer,True,True,True,True,False,5;11;12
kaiser,ClothingCompany,rel_endpoint,Order-(association)->Customer (tgt),True,True,True,True,False,2;9
kaiser,ClothingCompany,rel_endpoint,Country-(association)->Customer,True,True,True,True,False,4;5;6;8
kaiser,ClothingCompany,rel_endpoint,Country-(association)->Customer (tgt),True,True,True,True,False,2;9
kaiser,Cruise,class,TravelAgency,True,True,True,True,False,7;9
kaiser,Cruise,class,Ticket,True,True,True,True,False,14;15
kaiser,Cruise,class,Guest,True,True,True,True,False,3;4;12;15
kaiser,Cruise,class,Employee,False,True,False,True,False,
kaiser,Cruise,class,Cruise,True,True,True,True,False,0;1;2;3;7;10;11;12;13;14;15
kaiser,Cruise,class,ProviderCompany,True,True,True,True,False,0
kaiser,Cruise,class,Ship,True,True,True,True,False,5;6
kaiser,Cruise,class,Show,True,True,True,True,False,11
kaiser,Cruise,class,Destination,True,True,True,True,False,10
kaiser,Cruise,attribute,TravelAgency.Name,True,True,True,True,False,0;1;2;3;5;9;10
kaiser,Cruise,attribute,TravelAgency.Address,True,True,True,True,False,9
kaiser,Cruise,attribute,Ticket.BookingNumber,True,True,True,True,False,1;2;5;8;15
kaiser,Cruise,attribute,Ticket.BookingDate,True,True,True,True,False,1;8
kaiser,Cruise,attribute,Guest.Name,True,True,True,True,False,0;1;2;3;5;9;10
kaiser,Cruise,attribute,Guest.VIP,True,True,True,True,False,3
kaiser,Cruise,attribute,Employee.Name,True,True,True,True,False,0;1;2;3;5;9;10
kaiser,Cruise,attribute,Employee.Ssn,False,False,False,False,True,
kaiser,Cruise,attribute,Cruise.CruiseNumber,True,True,True,True,False,0;1;2;3;5;7;8;10;11;12;13;14;15
kaiser,Cruise,attribute,Cruise.Name,True,True,True,True,False,0;1;2;3;5;9;10
kaiser,Cruise,attribute,Cruise.StartDate,True,True,True,True,False,1;8
kaiser,Cruise,attribute,Cruise.EndDate,True,True,True,True,False,1;8
kaiser,Cruise,attribute,ProviderCompany.Name,True,True,True,True,False,0;1;2;3;5;9;10
kaiser,Cruise,attribute,ProviderCompany.Location,True,True,True,True,False,0
kaiser,Cruise,attribute,Ship.Name,True,True,True,True,False,0;1;2;3;5;9;10
kaiser,Cruise,attribute,Ship.DeckCount,False,True,False,True,False,
kaiser,Cruise,attribute,Ship.lenght,False,False,False,False,True,
kaiser,Cruise,attribute,Ship.PassengerCount,False,True,False,True,False,
kaiser,Cruise,attribute,Show.Title,True,True,True,True,False,11
kaiser,Cruise,attribute,Show.Duration,True,True,True,True,False,11
kaiser,Cruise,attribute,Destination.Name,True,True,True,True,False,0;1;2;3;5;9;10
kaiser,Cruise,attribute,Destination.Sea,True,True,True,True,False,10
kaiser,Cruise,rel_endpoint,Cruise-(association)->ProviderCompany,True,True,True,True,False,0;1;2;3;7;10;11;12;13;14;15
kaiser,Cruise,rel_endpoint,Cruise-(association)->ProviderCompany (tgt),True,True,True,True,False,0
kaiser,Cruise,rel_endpoint,Cruise-(association)->Employee,True,True,True,True,False,0;1;2;3;7;10;11;12;13;14;15
kaiser,Cruise,rel_endpoint,Cruise-(association)->Employee (tgt),False,True,False,True,False,
kaiser,Cruise,rel_endpoint,Cruise-(association)->Ship,True,True,True,True,False,0;1;2;3;7;10;11;12;13;14;15
kaiser,Cruise,rel_endpoint,Cruise-(association)->Ship (tgt),True,True,True,True,False,5;6
kaiser,Cruise,rel_endpoint,TravelAgency-(association)->Ticket,True,True,True,True,False,7;9
kaiser,Cruise,rel_endpoint,TravelAgency-(association)->Ticket (tgt),True,True,True,True,False,14;15
kaiser,Cruise,rel_endpoint,Cruise-(association)->Destination,True,True,True,True,False,0;1;2;3;7;10;11;12;13;14;15
kaiser,Cruise,rel_endpoint,Cruise-(association)->Destination (tgt),True,True,True,True,False,10
kaiser,Cruise,rel_endpoint,Cruise-(association)->Show,True,True,True,True,False,0;1;2;3;7;10;11;12;13;14;15
kaiser,Cruise,rel_endpoint,Cruise-(association)->Show (tgt),True,True,True,True,False,11
kaiser,Cruise,rel_endpoint,diamond-(association)->Guest,False,False,False,False,True,
kaiser,Cruise,rel_endpoint,diamond-(association)->Guest (tgt),True,True,True,True,False,3;4;12;15
kaiser,Cruise,rel_endpoint,diamond-(association)->Ticket,False,False,False,False,True,
kaiser,Cruise,rel_endpoint,diamond-(association)->Ticket (tgt),True,True,True,True,False,14;15
kaiser,Cruise,rel_endpoint,diamond-(association)->Cruise,False,False,False,False,True,
kaiser,Cruise,rel_endpoint,diamond-(association)->Cruise (tgt),True,True,True,True,False,0;1;2;3;7;10;11;12;13;14;15
kaiser,DestroyBlockGame,class,User,True,True,True,True,False,1;2;3;32
kaiser,DestroyBlockGame,class,BlockAssignment,True,True,True,True,False,7;11;12;24;25
kaiser,DestroyBlockGame,class,Level,True,True,True,True,False,9;10;13;14;15;18;25;28;29;31
kaiser,DestroyBlockGame,class,Game,True,True,True,True,False,0;1;4;5;6;8;16;17;18;27;28;29;30;31;32;33;34;35;36
kaiser,DestroyBlockGame,class,Block,True,True,True,True,False,7;11;12;24;25
kaiser,DestroyBlockGame,class,Paddle,True,True,True,True,False,15;20;21
kaiser,DestroyBlockGame,class,Ball,True,True,True,True,False,15;19;21;22;23;24;25;26
kaiser,DestroyBlockGame,class,HallOfFameEntry,True,True,True,True,False,0;5;6;7;9;10;11;12;13;14;15;18;19;20;21;24;26;28;29;31;34
kaiser,DestroyBlockGame,class,PlayedGame,True,True,True,True,False,0;1;4;5;6;8;16;17;18;27;28;29;30;31;32;33;34;35;36
kaiser,DestroyBlockGame,class,PlayedBall,True,True,True,True,False,15;19;21;22;23;24;25;26;36
kaiser,DestroyBlockGame,class,PlayedPaddle,True,True,True,True,False,15;20;21;36
kaiser,DestroyBlockGame,class,PlayedBlockAssignment,True,True,True,True,False,7;11;12;24;25;36
kaiser,DestroyBlockGame,class,Player,True,True,True,True,False,2;3;17;20;21;24;25;26;27;28;29;30;31;32;35
kaiser,DestroyBlockGame,class,Admin,True,True,True,False,False,0;2;3;4;6;7;8;10;13;14;16;17;18;32;33
kaiser,DestroyBlockGame,attribute,User.username,True,True,True,False,False,1
kaiser,DestroyBlockGame,attribute,User.password,True,True,True,True,False,3
kaiser,DestroyBlockGame,attribute,BlockAssignment.gridHorizontalPosition,True,True,True,True,False,11;12
kaiser,DestroyBlockGame,attribute,BlockAssignment.gridVerticalPosition,True,True,True,True,False,11;12
kaiser,DestroyBlockGame,attribute,Level.isRandom,True,True,True,True,False,2;7;9;11;12;13;14;15;17;19;20;26;28;29;33
kaiser,DestroyBlockGame,attribute,Game.name,True,True,True,True,False,5
kaiser,DestroyBlockGame,attribute,Game.nrBlocksPerLevel,True,True,True,True,False,6;9;10;13;14;15;18;21;25;28;29;31;33
kaiser,DestroyBlockGame,attribute,Game.published,True,True,True,True,False,17
kaiser,DestroyBlockGame,attribute,Block.id,False,False,False,False,True,
kaiser,DestroyBlockGame,attribute,Block.red,False,False,False,False,True,
kaiser,DestroyBlockGame,attribute,Block.green,False,False,False,False,True,
kaiser,DestroyBlockGame,attribute,Block.blue,False,False,False,False,True,
kaiser,DestroyBlockGame,attribute,Block.points,True,True,True,True,False,7;24
kaiser,DestroyBlockGame,attribute,Paddle.maxPaddleLength,True,True,True,True,False,15;16;20;21
kaiser,DestroyBlockGame,attribute,Paddle.minPaddleLength,True,True,True,True,False,15;16;20;21
kaiser,DestroyBlockGame,attribute,Ball.minBallSpeedX,True,True,True,True,False,15;16;19;21;22;23;24;25;26
kaiser,DestroyBlockGame,attribute,Ball.minBallSpeedY,True,True,True,True,False,15;16;19;21;22;23;24;25;26
kaiser,DestroyBlockGame,attribute,Ball.ballSpeedIncreaseFactor,True,True,True,True,False,15;16;19;21;22;23;24;25;26
kaiser,DestroyBlockGame,attribute,HallOfFameEntry.score,True,True,True,True,False,28;34
kaiser,DestroyBlockGame,attribute,PlayedGame.id,False,False,False,False,True,
kaiser,DestroyBlockGame,attribute,PlayedGame.score,True,True,True,True,False,28;34
kaiser,DestroyBlockGame,attribute,PlayedGame.lives,True,True,True,True,False,27;28
kaiser,DestroyBlockGame,attribute,PlayedGame.currentLevel,True,True,True,True,False,9;10;13;14;15;18;25;28;29;31
kaiser,DestroyBlockGame,attribute,PlayedBall.ballDirectionX,True,True,True,True,False,15;19;21;22;23;24;25;26
kaiser,DestroyBlockGame,attribute,PlayedBall.ballDirectionY,True,True,True,True,False,15;19;21;22;23;24;25;26
kaiser,DestroyBlockGame,attribute,PlayedBall.currentBallX,True,True,True,True,False,15;19;21;22;23;24;25;26
kaiser,DestroyBlockGame,attribute,PlayedBall.currentBallY,True,True,True,True,False,15;19;21;22;23;24;25;26
kaiser,DestroyBlockGame,attribute,PlayedPaddle.currentPaddleLength,True,True,True,True,False,15;16;20;21
kaiser,DestroyBlockGame,attribute,PlayedPaddle.currentPaddleX,True,True,True,True,False,15;20;21
kaiser,DestroyBlockGame,attribute,PlayedPaddle.currentPaddleY,True,True,True,True,False,15;20;21
kaiser,DestroyBlockGame,attribute,PlayedBlockAssignment.x,False,False,False,False,True,
kaiser,DestroyBlockGame,attribute,PlayedBlockAssignment.y,False,False,False,False,True,
kaiser,DestroyBlockGame,rel_endpoint,Game-(composition)->Block,True,True,True,True,False,0;1;4;5;6;8;16;17;18;27;28;29;30;31;32;33;34;35;36
kaiser,DestroyBlockGame,rel_endpoint,Game-(composition)->Block (tgt),True,True,True,True,False,7;11;12;24;25
